,AvailabilityZone,InstanceType,Max,Mean,Median,Min,STD,OnDemand,yrTerm1Standard.allUpfront,yrTerm1Standard.noUpfront,yrTerm1Standard.partialUpfront,yrTerm3Convertible.allUpfront,yrTerm3Convertible.noUpfront,yrTerm3Convertible.partialUpfront,yrTerm3Standard.allUpfront,yrTerm3Standard.partialUpfront
701,eu-central-1a,g2.8xlarge,33.66,32.41322834645729,33.66,30.93,1.3603572081027695,3.088,1.895,2.26,1.935,1.705,2.0340000000000003,1.7409999999999999,1.3419999999999999,1.426
702,eu-central-1b,g2.8xlarge,33.66,13.18145861439192,15.811425,0.4694,9.257885400683175,3.088,1.895,2.26,1.935,1.705,2.0340000000000003,1.7409999999999999,1.3419999999999999,1.426
703,eu-west-1a,g2.8xlarge,17.93,1.6910178250965666,1.4338476190476188,0.6271,1.0965602903778595,2.8080000000000003,1.722,2.056,1.758,1.55,1.85,1.5819999999999999,1.22,1.298
704,eu-west-1b,g2.8xlarge,30.86,2.3140832620029608,1.515,0.49948000000000004,3.0621357226734216,2.8080000000000003,1.722,2.056,1.758,1.55,1.85,1.5819999999999999,1.22,1.298
705,eu-west-1c,g2.8xlarge,30.86,3.1848820287721527,2.021845,0.6307333333333333,4.21802272759961,2.8080000000000003,1.722,2.056,1.758,1.55,1.85,1.5819999999999999,1.22,1.298
706,us-east-1a,g2.8xlarge,28.78,1.7574829933609264,0.8656985611510793,0.3810615384615384,2.7605651130099083,2.6,1.588,1.896,1.621,1.429,1.706,1.459,1.128,1.2
707,us-east-1c,g2.8xlarge,13.152641666666666,1.3604106852246771,0.7840451612903223,0.42998064516129036,1.2344802688022845,2.6,1.588,1.896,1.621,1.429,1.706,1.459,1.128,1.2
708,us-east-1d,g2.8xlarge,28.78,3.556132619376635,2.0638,0.47750000000000004,5.006060708998527,2.6,1.588,1.896,1.621,1.429,1.706,1.459,1.128,1.2
709,us-west-1b,g2.8xlarge,30.86,1.774673104537827,1.22514,0.8352999999999999,2.5509845381087928,2.8080000000000003,1.722,2.056,1.758,1.55,1.85,1.5819999999999999,1.22,1.298
710,us-west-1c,g2.8xlarge,30.86,2.22894045150476,1.5261099999999999,0.7336066666666666,2.8119411555869895,2.8080000000000003,1.722,2.056,1.758,1.55,1.85,1.5819999999999999,1.22,1.298
711,us-west-2a,g2.8xlarge,26.959999999999997,2.343987001991095,0.7493684210526316,0.36908518518518524,3.879833895107626,2.6,1.588,1.896,1.621,1.429,1.706,1.459,1.128,1.2
712,us-west-2b,g2.8xlarge,28.78,4.264822733704443,0.7348181818181818,0.37158888888888886,8.009423853112818,2.6,1.588,1.896,1.621,1.429,1.706,1.459,1.128,1.2
713,us-west-2c,g2.8xlarge,28.78,13.869712481254691,14.35005,2.0011888888888887,4.811538138736101,2.6,1.588,1.896,1.621,1.429,1.706,1.459,1.128,1.2
714,ap-northeast-2a,m4.large,0.05512026143790846,0.031805799196361534,0.03254544750096862,0.018803278688524588,0.007648622701990308,0.132,0.07400000000000001,0.08800000000000001,0.075,0.067,0.079,0.068,0.051,0.054000000000000006
715,ap-northeast-2c,m4.large,0.1092,0.03011515442060358,0.02222792207792208,0.018349999999999998,0.020398976160609084,0.132,0.07400000000000001,0.08800000000000001,0.075,0.067,0.079,0.068,0.051,0.054000000000000006
716,ap-southeast-1a,m4.large,0.1441,0.07159452188598066,0.06986666666666667,0.06924705882352944,0.010047639861084241,0.134,0.078,0.094,0.08,0.07,0.085,0.07200000000000001,0.05,0.053
717,ap-southeast-1b,m4.large,0.1441,0.07091006958062185,0.07025366726296968,0.06914615384615386,0.005498152013552391,0.134,0.078,0.094,0.08,0.07,0.085,0.07200000000000001,0.05,0.053
718,ap-southeast-2a,m4.large,1.0437294871794873,0.0762359413952848,0.06876666666666666,0.0683,0.04269507501592751,0.134,0.084,0.10099999999999999,0.086,0.076,0.091,0.077,0.055999999999999994,0.06
719,ap-southeast-2b,m4.large,0.1441,0.08148539385787672,0.06838,0.0682,0.028568019349640778,0.134,0.084,0.10099999999999999,0.086,0.076,0.091,0.077,0.055999999999999994,0.06
720,ap-southeast-2c,m4.large,0.1443,0.08118747601643182,0.06903333333333334,0.06849999999999999,0.027144802391864262,0.134,0.084,0.10099999999999999,0.086,0.076,0.091,0.077,0.055999999999999994,0.06
721,eu-central-1a,m4.large,0.14877187500000005,0.0846667454160956,0.08297871794871794,0.06924000000000001,0.00946681319532755,0.129,0.08199999999999999,0.098,0.084,0.07400000000000001,0.08800000000000001,0.076,0.055999999999999994,0.06
722,eu-central-1b,m4.large,0.482473076923077,0.07933519017129317,0.07297223255813953,0.06805,0.02005986883169548,0.129,0.08199999999999999,0.098,0.084,0.07400000000000001,0.08800000000000001,0.076,0.055999999999999994,0.06
723,eu-west-1a,m4.large,1.1278416666666666,0.09091610104051581,0.0685060606060606,0.0647,0.09578600939066775,0.11900000000000001,0.075,0.09,0.077,0.068,0.081,0.069,0.051,0.054000000000000006
724,eu-west-1b,m4.large,1.5899999999999999,0.11907787005572319,0.06770263157894738,0.0645,0.2012804061895293,0.11900000000000001,0.075,0.09,0.077,0.068,0.081,0.069,0.051,0.054000000000000006
725,eu-west-1c,m4.large,0.5567394366197183,0.07352676163245966,0.06803818181818183,0.06473333333333332,0.027102422903035273,0.11900000000000001,0.075,0.09,0.077,0.068,0.081,0.069,0.051,0.054000000000000006
726,us-east-1a,m4.large,0.34446528497409323,0.0713294423191161,0.0678190476190476,0.06423999999999999,0.013027012947921824,0.10800000000000001,0.062,0.07400000000000001,0.063,0.055999999999999994,0.067,0.057,0.04,0.043
727,us-east-1c,m4.large,1.1800000000000002,0.08928066230167321,0.06925909090909092,0.0639,0.09488860837152241,0.10800000000000001,0.062,0.07400000000000001,0.063,0.055999999999999994,0.067,0.057,0.04,0.043
728,us-east-1d,m4.large,0.25413589743589765,0.07328937705575664,0.07122878787878788,0.06464,0.010156663750384912,0.10800000000000001,0.062,0.07400000000000001,0.063,0.055999999999999994,0.067,0.057,0.04,0.043
729,us-west-1b,m4.large,0.1401,0.06747566269000088,0.06647774725274726,0.06515,0.005821979948225246,0.126,0.085,0.102,0.087,0.077,0.092,0.078,0.055,0.057999999999999996
730,us-west-1c,m4.large,0.1403285714285714,0.07993128013952881,0.06695000000000001,0.0655,0.02532950580874135,0.126,0.085,0.102,0.087,0.077,0.092,0.078,0.055,0.057999999999999996
731,us-west-2a,m4.large,1.0967699999999998,0.09408302791537532,0.07702931075507616,0.06436363636363636,0.08194710329034792,0.10800000000000001,0.062,0.07400000000000001,0.063,0.055999999999999994,0.067,0.057,0.04,0.043
732,us-west-2b,m4.large,0.4221999999999999,0.07693672202916897,0.07345986111111111,0.06429999999999998,0.021554148384257545,0.10800000000000001,0.062,0.07400000000000001,0.063,0.055999999999999994,0.067,0.057,0.04,0.043
733,us-west-2c,m4.large,0.32818150684931485,0.07976035861978337,0.07521829166666666,0.06578333333333335,0.01869216917185865,0.10800000000000001,0.062,0.07400000000000001,0.063,0.055999999999999994,0.067,0.057,0.04,0.043
734,eu-west-1a,cr1.8xlarge,2.4419636363636363,0.5098563700663565,0.494175,0.4357,0.08132820497741876,3.75,1.535,1.8319999999999999,1.5659999999999998,,,,1.09,1.16
735,eu-west-1b,cr1.8xlarge,3.2996999999999996,0.4846691866834607,0.47745,0.39485000000000003,0.09827478480986487,3.75,1.535,1.8319999999999999,1.5659999999999998,,,,1.09,1.16
736,eu-west-1c,cr1.8xlarge,2.4444999999999997,0.5671362876475039,0.5455166666666668,0.4871,0.09914013042937711,3.75,1.535,1.8319999999999999,1.5659999999999998,,,,1.09,1.16
737,us-east-1a,cr1.8xlarge,9.813219565217393,0.8454981881284411,0.6235035714285714,0.3593,0.7491655296913908,3.5,1.415,1.689,1.444,,,,0.85,0.904
738,us-east-1c,cr1.8xlarge,38.31,3.55537222388625,0.9522858333333333,0.35584000000000005,7.437331201033496,3.5,1.415,1.689,1.444,,,,0.85,0.904
739,us-east-1d,cr1.8xlarge,8.214231578947368,0.9522897246740611,0.7660238888888886,0.4456025641025641,0.6408800018505961,3.5,1.415,1.689,1.444,,,,0.85,0.904
740,us-west-2a,cr1.8xlarge,12.3,1.4350798040957393,1.1829749999999999,0.3591666666666667,1.1783415204051897,3.5,1.415,1.689,1.444,,,,0.85,0.904
741,us-west-2b,cr1.8xlarge,6.466666666666668,1.1015737589641068,0.81512,0.345,0.774304928804269,3.5,1.415,1.689,1.444,,,,0.85,0.904
742,us-west-2c,cr1.8xlarge,10.55,0.7647153557325117,0.6292500000000001,0.3815,0.537801872079922,3.5,1.415,1.689,1.444,,,,0.85,0.904
743,ap-northeast-2a,d2.8xlarge,84.08,2.353117941949684,1.79605,0.675,3.765402405904699,6.752000000000001,3.543,4.23,3.615,3.1889999999999996,3.807,3.2539999999999996,2.421,2.576
744,ap-northeast-2c,d2.8xlarge,16.241116666666667,1.0827320692121354,0.7956499999999999,0.675,0.6353268144872243,6.752000000000001,3.543,4.23,3.615,3.1889999999999996,3.807,3.2539999999999996,2.421,2.576
745,ap-southeast-1a,d2.8xlarge,4.50415,0.365010849044183,0.27799999999999997,0.1794,0.41106485602048387,6.96,3.437,4.104,3.5069999999999997,3.094,3.694,3.157,2.3480000000000003,2.498
746,ap-southeast-1b,d2.8xlarge,4.509266666666666,0.3217779677490126,0.24306666666666665,0.1593,0.36450013951378585,6.96,3.437,4.104,3.5069999999999997,3.094,3.694,3.157,2.3480000000000003,2.498
747,ap-southeast-2a,d2.8xlarge,14.3521,2.058987464317216,1.9211500000000001,0.77,0.7721387111786564,6.96,3.437,4.104,3.5069999999999997,3.094,3.694,3.157,2.3480000000000003,2.498
748,ap-southeast-2b,d2.8xlarge,9.255379999999999,1.977370616948432,2.048,0.77,0.7191855240074129,6.96,3.437,4.104,3.5069999999999997,3.094,3.694,3.157,2.3480000000000003,2.498
749,ap-southeast-2c,d2.8xlarge,3.1723,0.9681086974492031,0.8168999999999998,0.77,0.40970578001400815,6.96,3.437,4.104,3.5069999999999997,3.094,3.694,3.157,2.3480000000000003,2.498
750,eu-central-1a,d2.8xlarge,6.452000000000001,1.5756887075315913,1.2688375,0.792,0.9251595451845085,6.352,3.2319999999999998,3.8560000000000003,3.2969999999999997,2.909,3.47,2.968,2.208,2.349
751,eu-central-1b,d2.8xlarge,2.8974,1.4185226553942802,1.31432,0.7844,0.4769094948108558,6.352,3.2319999999999998,3.8560000000000003,3.2969999999999997,2.909,3.47,2.968,2.208,2.349
752,eu-west-1a,d2.8xlarge,1.9680000000000002,0.8390046829686089,0.7113499999999999,0.69,0.3662481954636435,5.88,2.9939999999999998,3.576,3.055,2.694,3.218,2.7489999999999997,2.044,2.174
753,eu-west-1b,d2.8xlarge,1.9680000000000002,0.8733339394989882,0.7433000000000001,0.69,0.3653978328484396,5.88,2.9939999999999998,3.576,3.055,2.694,3.218,2.7489999999999997,2.044,2.174
754,eu-west-1c,d2.8xlarge,2.0122000000000004,0.8615129631135235,0.71775,0.69,0.3827866816593448,5.88,2.9939999999999998,3.576,3.055,2.694,3.218,2.7489999999999997,2.044,2.174
755,us-east-1a,d2.8xlarge,2.467255172413794,0.9046406615142417,0.7887055555555555,0.6212,0.2912728390478001,5.52,2.696,3.216,2.7510000000000003,2.426,2.8939999999999997,2.476,1.581,1.682
756,us-east-1c,d2.8xlarge,16.5873,0.8570677825846995,0.7487062987736902,0.6113999999999999,0.7983190055821991,5.52,2.696,3.216,2.7510000000000003,2.426,2.8939999999999997,2.476,1.581,1.682
757,us-east-1d,d2.8xlarge,2.2348173913043476,0.8789226123249304,0.7958566166653579,0.6188119999999998,0.25715183209518877,5.52,2.696,3.216,2.7510000000000003,2.426,2.8939999999999997,2.476,1.581,1.682
758,us-west-1b,d2.8xlarge,2.917066666666667,2.2987831328511703,2.271,0.675,0.4680936612358977,6.25,3.293,3.931,3.36,2.964,3.5380000000000003,3.0239999999999996,2.021,2.15
759,us-west-1c,d2.8xlarge,4.575200000000001,2.763749783794716,2.8004,0.675,0.24012956330537452,6.25,3.293,3.931,3.36,2.964,3.5380000000000003,3.0239999999999996,2.021,2.15
760,us-west-2a,d2.8xlarge,1.8979666666666668,1.0445474725278643,1.0707333333333335,0.6212,0.18647251289934144,5.52,2.696,3.216,2.7510000000000003,2.426,2.8939999999999997,2.476,1.581,1.682
761,us-west-2b,d2.8xlarge,1.8954666666666666,0.9053407392362952,0.885395238095238,0.61335,0.2567732156503367,5.52,2.696,3.216,2.7510000000000003,2.426,2.8939999999999997,2.476,1.581,1.682
762,us-west-2c,d2.8xlarge,1.89215,0.8758406051466618,0.8724949999999998,0.6171,0.2511837246376844,5.52,2.696,3.216,2.7510000000000003,2.426,2.8939999999999997,2.476,1.581,1.682
763,ap-southeast-1a,g2.2xlarge,2.32,1.4190370565985473,1.55,0.1638035714285714,0.36261511511585653,1.0,0.7020000000000001,0.772,0.716,0.632,0.695,0.645,0.46399999999999997,0.494
764,ap-southeast-1b,g2.2xlarge,2.32,1.3550800454504655,1.25975,0.14817142857142862,0.5155067866542797,1.0,0.7020000000000001,0.772,0.716,0.632,0.695,0.645,0.46399999999999997,0.494
765,ap-southeast-2a,g2.2xlarge,7.789999999999999,0.3983896399217716,0.2130339201877934,0.16135789473684212,0.6729915370349142,0.898,0.5870000000000001,0.6779999999999999,0.599,0.528,0.61,0.539,0.41700000000000004,0.44299999999999995
766,ap-southeast-2b,g2.2xlarge,4.816933333333334,0.29641551467325133,0.1874995622895623,0.1334,0.3711399768465029,0.898,0.5870000000000001,0.6779999999999999,0.599,0.528,0.61,0.539,0.41700000000000004,0.44299999999999995
767,eu-central-1a,g2.2xlarge,9.06,0.47974154192407414,0.27597564935064933,0.11495,0.6676980318576302,0.772,0.474,0.565,0.484,0.426,0.509,0.435,0.336,0.35700000000000004
768,eu-central-1b,g2.2xlarge,4.038461538461539,0.3489198566080872,0.19366600908903103,0.11167647058823535,0.3864377169995893,0.772,0.474,0.565,0.484,0.426,0.509,0.435,0.336,0.35700000000000004
769,eu-west-1a,g2.2xlarge,3.4910500000000004,0.22841907059266964,0.1674999193548388,0.11795806451612904,0.1926807512061439,0.7020000000000001,0.431,0.514,0.439,0.38799999999999996,0.46299999999999997,0.395,0.305,0.325
770,eu-west-1b,g2.2xlarge,4.1578,0.287952006979754,0.17369620395821878,0.11107142857142857,0.3775753173934884,0.7020000000000001,0.431,0.514,0.439,0.38799999999999996,0.46299999999999997,0.395,0.305,0.325
771,eu-west-1c,g2.2xlarge,5.178333333333334,0.23255580367051745,0.16829095870606303,0.11695833333333333,0.2788572262957567,0.7020000000000001,0.431,0.514,0.439,0.38799999999999996,0.46299999999999997,0.395,0.305,0.325
772,us-east-1a,g2.2xlarge,6.05,0.3439268851359512,0.18826457514669853,0.12328059701492523,0.4891492441183576,0.65,0.397,0.474,0.405,0.35700000000000004,0.42700000000000005,0.365,0.282,0.3
773,us-east-1c,g2.2xlarge,5.172175,0.29369003206594263,0.18577278879083253,0.12477528957528963,0.33605168731476437,0.65,0.397,0.474,0.405,0.35700000000000004,0.42700000000000005,0.365,0.282,0.3
774,us-east-1d,g2.2xlarge,3.5354,0.3104395795778996,0.18684696822033917,0.12503354297693917,0.33698087889292516,0.65,0.397,0.474,0.405,0.35700000000000004,0.42700000000000005,0.365,0.282,0.3
775,us-west-1b,g2.2xlarge,1.6835399999999998,0.306038723874623,0.22558660453455415,0.13717083333333346,0.18278623736167116,0.7020000000000001,0.431,0.514,0.439,0.38799999999999996,0.46299999999999997,0.395,0.305,0.325
776,us-west-1c,g2.2xlarge,2.4710799999999997,0.4779003835753606,0.40929289610389596,0.1529214285714286,0.25598048566399745,0.7020000000000001,0.431,0.514,0.439,0.38799999999999996,0.46299999999999997,0.395,0.305,0.325
777,us-west-2a,g2.2xlarge,3.747514705882353,0.24532468612548594,0.20150389675760075,0.11730400000000003,0.18259166410249889,0.65,0.397,0.474,0.405,0.35700000000000004,0.42700000000000005,0.365,0.282,0.3
778,us-west-2b,g2.2xlarge,3.809338461538462,0.2538806673393131,0.1999945525063172,0.12376595744680854,0.23208288041143044,0.65,0.397,0.474,0.405,0.35700000000000004,0.42700000000000005,0.365,0.282,0.3
779,us-west-2c,g2.2xlarge,3.421165384615384,0.23352642431370868,0.20078597842835133,0.12246338028169022,0.150339167857599,0.65,0.397,0.474,0.405,0.35700000000000004,0.42700000000000005,0.365,0.282,0.3
780,ap-northeast-2a,r3.xlarge,0.08675,0.043835886062038365,0.04217190476190476,0.04073333333333334,0.004057939537477305,0.39899999999999997,0.255,0.304,0.26,0.22899999999999998,0.27399999999999997,0.23399999999999999,0.16699999999999998,0.17800000000000002
781,ap-northeast-2c,r3.xlarge,0.224,0.046845171650267275,0.042842222222222226,0.041,0.013876359044928316,0.39899999999999997,0.255,0.304,0.26,0.22899999999999998,0.27399999999999997,0.23399999999999999,0.16699999999999998,0.17800000000000002
782,ap-southeast-1a,r3.xlarge,0.4008913793103447,0.1567926340927435,0.15202142857142859,0.09604999999999998,0.030532238891590804,0.39899999999999997,0.255,0.298,0.26,0.22899999999999998,0.268,0.23399999999999999,0.168,0.17800000000000002
783,ap-southeast-1b,r3.xlarge,0.24071999999999996,0.13126062074464168,0.128688601532567,0.0976705882352941,0.01911758681617634,0.39899999999999997,0.255,0.298,0.26,0.22899999999999998,0.268,0.23399999999999999,0.168,0.17800000000000002
784,ap-southeast-2a,r3.xlarge,0.19164166666666668,0.10557016641047086,0.09583563218390806,0.09090000000000001,0.017725957174370092,0.39899999999999997,0.255,0.298,0.26,0.22899999999999998,0.268,0.23399999999999999,0.168,0.17800000000000002
785,ap-southeast-2b,r3.xlarge,0.2903,0.10045104380495987,0.09233095238095236,0.091,0.021068998442805114,0.39899999999999997,0.255,0.298,0.26,0.22899999999999998,0.268,0.23399999999999999,0.168,0.17800000000000002
786,ap-southeast-2c,r3.xlarge,0.6208875,0.11768626876936573,0.09923238095238095,0.0927,0.036778877511227576,0.39899999999999997,0.255,0.298,0.26,0.22899999999999998,0.268,0.23399999999999999,0.168,0.17800000000000002
787,eu-central-1a,r3.xlarge,0.45628571428571424,0.0995977699845804,0.0951323602484472,0.0909,0.021421851173674046,0.4,0.24600000000000002,0.293,0.252,0.222,0.264,0.22699999999999998,0.163,0.174
788,eu-central-1b,r3.xlarge,0.14728888888888886,0.09766005221320231,0.09595720823798629,0.09175,0.005770773723073134,0.4,0.24600000000000002,0.293,0.252,0.222,0.264,0.22699999999999998,0.163,0.174
789,eu-west-1a,r3.xlarge,0.2274135416666666,0.11593052523398059,0.11384763257575758,0.09489,0.015914678040969653,0.371,0.228,0.272,0.233,0.205,0.245,0.21,0.151,0.161
790,eu-west-1b,r3.xlarge,0.32319962825278825,0.12303527910898822,0.11685494263018535,0.09695294117647058,0.02333581460855423,0.371,0.228,0.272,0.233,0.205,0.245,0.21,0.151,0.161
791,eu-west-1c,r3.xlarge,0.1605,0.10643877923057515,0.10463789682539681,0.095,0.008637119741611273,0.371,0.228,0.272,0.233,0.205,0.245,0.21,0.151,0.161
792,us-east-1a,r3.xlarge,1.4075000000000004,0.15029514212328032,0.12035883683776545,0.08680909090909092,0.09187347247771392,0.33299999999999996,0.17600000000000002,0.209,0.18,0.159,0.188,0.162,0.11699999999999999,0.124
793,us-east-1c,r3.xlarge,2.15,0.23451600978484113,0.13646756959519102,0.08705272727272725,0.25852663810842214,0.33299999999999996,0.17600000000000002,0.209,0.18,0.159,0.188,0.162,0.11699999999999999,0.124
794,us-east-1d,r3.xlarge,3.6,0.1924255730238734,0.12743877756086364,0.0860054054054054,0.24253393498638623,0.33299999999999996,0.17600000000000002,0.209,0.18,0.159,0.188,0.162,0.11699999999999999,0.124
795,us-west-1b,r3.xlarge,0.3865052631578947,0.12496692820588705,0.11765573529411766,0.09165833333333334,0.028239994741090433,0.371,0.228,0.272,0.233,0.205,0.245,0.21,0.151,0.161
796,us-west-1c,r3.xlarge,0.30648541666666657,0.11115848454389908,0.10457418967587037,0.08573076923076924,0.022264920612437143,0.371,0.228,0.272,0.233,0.205,0.245,0.21,0.151,0.161
797,us-west-2a,r3.xlarge,0.30640093167701854,0.10256316016939075,0.0959787525354969,0.0844,0.02315097203236644,0.33299999999999996,0.17600000000000002,0.209,0.18,0.159,0.188,0.162,0.11699999999999999,0.124
798,us-west-2b,r3.xlarge,0.214171794871795,0.10288515995104576,0.09856184210526316,0.08698000000000002,0.01567466573694361,0.33299999999999996,0.17600000000000002,0.209,0.18,0.159,0.188,0.162,0.11699999999999999,0.124
799,us-west-2c,r3.xlarge,0.3489516666666666,0.11615599912255138,0.10278018949181736,0.0894125,0.033050006023774274,0.33299999999999996,0.17600000000000002,0.209,0.18,0.159,0.188,0.162,0.11699999999999999,0.124
800,ap-northeast-1a,x1.32xlarge,8.4062,3.472659769551487,2.2880000000000003,1.984,2.066819108494856,19.340999999999998,11.123,13.28,11.35,10.011000000000001,11.952,10.215,5.4110000000000005,5.757000000000001
801,ap-northeast-1c,x1.32xlarge,8.5562,5.730697486196973,5.85732,1.984,1.878352474083959,19.340999999999998,11.123,13.28,11.35,10.011000000000001,11.952,10.215,5.4110000000000005,5.757000000000001
802,ap-northeast-2a,x1.32xlarge,193.41,87.40277332859624,97.672,1.934,48.44522210054233,19.340999999999998,11.123,13.279000000000002,11.35,10.011000000000001,11.952,10.215,5.412000000000001,5.757000000000001
803,ap-northeast-2c,x1.32xlarge,193.41,86.02966968321766,97.672,1.934,48.403109738896916,19.340999999999998,11.123,13.279000000000002,11.35,10.011000000000001,11.952,10.215,5.412000000000001,5.757000000000001
804,ap-southeast-1a,x1.32xlarge,8.5662,8.378649534516724,8.4562,7.822,0.21290062795939074,19.340999999999998,11.123,13.28,11.35,10.011000000000001,11.952,10.215,5.4110000000000005,5.757000000000001
805,ap-southeast-1b,x1.32xlarge,8.987466666666664,8.383268601950116,8.4562,7.822,0.20186651378537276,19.340999999999998,11.123,13.28,11.35,10.011000000000001,11.952,10.215,5.4110000000000005,5.757000000000001
